Team,Team Mascot,Full Name,First Name,Last Name,Position,Overall,Season Year,Offense/Defense,Strength,Speed,Injury
KC,Chiefs,Rakeem Nunez-Roches,Rakeem,Nunez-Roches,LE,65,2017,Defense,80,72,78
KC,Chiefs,David King,David,King,LE,64,2017,Defense,83,80,92
KC,Chiefs,Earl Okine,Earl,Okine,LE,57,2017,Defense,77,67,87
KC,Chiefs,Parker Ehinger,Parker,Ehinger,LG,69,2017,Offense,80,64,88
KC,Chiefs,Mike Person,Mike,Person,LG,69,2017,Offense,79,68,90
KC,Chiefs,Joseph Cheek,Joseph,Cheek,LG,58,2017,Offense,79,57,93
KC,Chiefs,Justin Houston,Justin,Houston,LOLB,93,2017,Defense,85,84,88
KC,Chiefs,Frank Zombo,Frank,Zombo,LOLB,69,2017,Defense,68,78,85
KC,Chiefs,Dadi Nicolas,Dadi,Nicolas,LOLB,67,2017,Defense,72,81,89
KC,Chiefs,Eric Fisher,Eric,Fisher,LT,76,2017,Offense,88,70,91
KC,Chiefs,Bryan Witzmann,Bryan,Witzmann,LT,66,2017,Offense,80,67,94
KC,Chiefs,Jordan Devey,Jordan,Devey,LT,64,2017,Offense,82,63,87
KC,Chiefs,Derrick Johnson,Derrick,Johnson,MLB,83,2017,Defense,73,82,82
KC,Chiefs,Ramik Wilson,Ramik,Wilson,MLB,79,2017,Defense,76,84,92
KC,Chiefs,Josh Mauga,Josh,Mauga,MLB,73,2017,Defense,68,81,75
KC,Chiefs,Justin March-Lillard,Justin,March-Lillard,MLB,72,2017,Defense,74,82,80
KC,Chiefs,D.J. Alexander,D.J.,Alexander,MLB,66,2017,Defense,67,87,81
KC,Chiefs,Ukeme Eligwe,Ukeme,Eligwe,MLB,62,2017,Defense,76,85,87
KC,Chiefs,Terrance Smith,Terrance,Smith,MLB,60,2017,Defense,77,82,78
KC,Chiefs,Reshard Cliett,Reshard,Cliett,MLB,55,2017,Defense,73,88,86
KC,Chiefs,Dustin Colquitt,Dustin,Colquitt,P,81,2017,Special Teams,40,69,95
KC,Chiefs,Alex Smith,Alex,Smith,QB,81,2017,Offense,63,78,88
KC,Chiefs,Patrick Mahomes II,Patrick,Mahomes II,QB,76,2017,Offense,69,79,93
KC,Chiefs,Joel Stave,Joel,Stave,QB,62,2017,Offense,60,79,87
KC,Chiefs,Tyler Bray,Tyler,Bray,QB,60,2017,Offense,54,70,87
KC,Chiefs,Chris Jones,Chris,Jones,RE,84,2017,Defense,87,61,89
KC,Chiefs,Allen Bailey,Allen,Bailey,RE,77,2017,Defense,88,80,91
KC,Chiefs,Jarvis Jenkins,Jarvis,Jenkins,RE,68,2017,Defense,91,73,80
KC,Chiefs,Laurent Duvernay-Tardif,Laurent,Duvernay-Tardif,RG,78,2017,Offense,92,73,93
KC,Chiefs,Andrew Tiller,Andrew,Tiller,RG,75,2017,Offense,84,54,91
KC,Chiefs,Donald Hawkins,Donald,Hawkins,RG,60,2017,Offense,81,53,90
KC,Chiefs,Tamba Hali,Tamba,Hali,ROLB,82,2017,Defense,89,75,91
KC,Chiefs,Dee Ford,Dee,Ford,ROLB,78,2017,Defense,81,86,87
KC,Chiefs,Marcus Rush,Marcus,Rush,ROLB,63,2017,Defense,74,83,88
KC,Chiefs,Mitchell Schwartz,Mitchell,Schwartz,RT,81,2017,Offense,86,58,84
KC,Chiefs,Jah Reid,Jah,Reid,RT,73,2017,Offense,91,61,95
KC,Chiefs,Isaiah Battle,Isaiah,Battle,RT,67,2017,Offense,77,65,90
KC,Chiefs,Eric Berry,Eric,Berry,SS,94,2017,Defense,66,91,91
KC,Chiefs,Daniel Sorensen,Daniel,Sorensen,SS,75,2017,Defense,65,84,93
KC,Chiefs,Leon McQuay III,Leon,McQuay III,SS,61,2017,Defense,60,86,87
KC,Chiefs,Travis Kelce,Travis,Kelce,TE,94,2017,Offense,79,85,82
KC,Chiefs,Gavin Escobar,Gavin,Escobar,TE,74,2017,Offense,65,77,95
KC,Chiefs,Demetrius Harris,Demetrius,Harris,TE,70,2017,Offense,63,87,90
KC,Chiefs,Ross Travis,Ross,Travis,TE,58,2017,Offense,64,84,86
KC,Chiefs,James Winchester,James,Winchester,TE,43,2017,Offense,67,85,76
KC,Chiefs,Tyreek Hill,Tyreek,Hill,WR,83,2017,Offense,64,97,88
KC,Chiefs,Chris Conley,Chris,Conley,WR,76,2017,Offense,70,93,90
KC,Chiefs,Albert Wilson,Albert,Wilson,WR,74,2017,Offense,47,91,91
KC,Chiefs,De'Anthony Thomas,De'Anthony,Thomas,WR,69,2017,Offense,41,92,80
KC,Chiefs,Jehu Chesson,Jehu,Chesson,WR,68,2017,Offense,65,90,88
KC,Chiefs,Demarcus Robinson,Demarcus,Robinson,WR,65,2017,Offense,59,88,89
KC,Chiefs,Seantavius Jones,Seantavius,Jones,WR,61,2017,Offense,59,88,88
LAC,Chargers,Matt Slauson,Matt,Slauson,C,80,2017,Offense,89,60,85
LAC,Chargers,Max Tuerk,Max,Tuerk,C,67,2017,Offense,79,68,87
LAC,Chargers,Casey Hayward,Casey,Hayward,CB,86,2017,Defense,68,89,87
LAC,Chargers,Jason Verrett,Jason,Verrett,CB,86,2017,Defense,63,93,86
LAC,Chargers,Craig Mager,Craig,Mager,CB,72,2017,Defense,72,91,92
LAC,Chargers,Trovon Reed,Trovon,Reed,CB,66,2017,Defense,66,89,83
LAC,Chargers,Trevor Williams,Trevor,Williams,CB,66,2017,Defense,62,91,89
LAC,Chargers,Randall Evans,Randall,Evans,CB,65,2017,Defense,64,90,90
LAC,Chargers,Brandon Mebane,Brandon,Mebane,DT,82,2017,Defense,91,63,87
LAC,Chargers,Corey Liuget,Corey,Liuget,DT,80,2017,Defense,91,72,95
LAC,Chargers,Damion Square,Damion,Square,DT,69,2017,Defense,80,64,87
LAC,Chargers,Ryan Carrethers,Ryan,Carrethers,DT,68,2017,Defense,94,57,94
LAC,Chargers,Isaac Rochell,Isaac,Rochell,DT,68,2017,Defense,88,76,94
LAC,Chargers,Kaleb Eulls,Kaleb,Eulls,DT,64,2017,Defense,88,68,89
LAC,Chargers,Derek Watt,Derek,Watt,FB,61,2017,Offense,74,81,90
LAC,Chargers,Dwight Lowery,Dwight,Lowery,FS,81,2017,Defense,58,84,90
LAC,Chargers,Tre Boston,Tre,Boston,FS,79,2017,Defense,68,87,92
LAC,Chargers,Darrell Stuckey,Darrell,Stuckey,FS,71,2017,Defense,51,87,75
LAC,Chargers,Rayshawn Jenkins,Rayshawn,Jenkins,FS,70,2017,Defense,72,89,84
LAC,Chargers,Dexter McCoil,Dexter,McCoil,FS,67,2017,Defense,58,86,91
LAC,Chargers,Adrian Phillips,Adrian,Phillips,FS,67,2017,Defense,63,87,92
LAC,Chargers,Melvin Gordon,Melvin,Gordon,HB,87,2017,Offense,71,92,92
LAC,Chargers,Branden Oliver,Branden,Oliver,HB,79,2017,Offense,70,88,90
LAC,Chargers,Kenjon Barner,Kenjon,Barner,HB,69,2017,Offense,61,92,88
LAC,Chargers,Andre Williams,Andre,Williams,HB,69,2017,Offense,76,87,83
LAC,Chargers,Kenneth Farrow,Kenneth,Farrow,HB,57,2017,Offense,75,86,88
LAC,Chargers,Josh Lambo,Josh,Lambo,K,76,2017,Special Teams,49,67,92
LAC,Chargers,Joey Bosa,Joey,Bosa,LE,88,2017,Defense,82,80,90
LAC,Chargers,Caraun Reid,Caraun,Reid,LE,68,2017,Defense,75,75,86
LAC,Chargers,Darius Philon,Darius,Philon,LE,66,2017,Defense,79,74,89
LAC,Chargers,Forrest Lamp,Forrest,Lamp,LG,79,2017,Offense,91,72,94
LAC,Chargers,Kenny Wiggins,Kenny,Wiggins,LG,66,2017,Offense,84,54,92
LAC,Chargers,Jatavis Brown,Jatavis,Brown,LOLB,80,2017,Defense,84,88,89
LAC,Chargers,Kyle Emanuel,Kyle,Emanuel,LOLB,74,2017,Defense,82,80,92
LAC,Chargers,Chris McCain,Chris,McCain,LOLB,68,2017,Defense,61,83,93
LAC,Chargers,Russell Okung,Russell,Okung,LT,73,2017,Offense,88,64,80
LAC,Chargers,Tyreek Burwell,Tyreek,Burwell,LT,62,2017,Offense,82,72,88
LAC,Chargers,Denzel Perryman,Denzel,Perryman,MLB,76,2017,Defense,85,82,93
LAC,Chargers,Korey Toomer,Korey,Toomer,MLB,75,2017,Defense,73,86,79
LAC,Chargers,Nick Dzubnar,Nick,Dzubnar,MLB,62,2017,Defense,73,83,87
LAC,Chargers,Drew Kaser,Drew,Kaser,P,72,2017,Special Teams,36,69,84
LAC,Chargers,Philip Rivers,Philip,Rivers,QB,84,2017,Offense,62,63,98
LAC,Chargers,Kellen Clemens,Kellen,Clemens,QB,67,2017,Offense,58,71,85
LAC,Chargers,Mike Bercovici,Mike,Bercovici,QB,61,2017,Offense,60,78,88
LAC,Chargers,Melvin Ingram,Melvin,Ingram,RE,89,2017,Defense,83,81,88
LAC,Chargers,Tenny Palepoi,Tenny,Palepoi,RE,68,2017,Defense,89,71,88
LAC,Chargers,Dan Feeney,Dan,Feeney,RG,76,2017,Offense,91,64,87
LAC,Chargers,Donavon Clark,Donavon,Clark,RG,63,2017,Offense,79,66,93
LAC,Chargers,Spencer Pulley,Spencer,Pulley,RG,62,2017,Offense,83,69,89
LAC,Chargers,Jeremiah Attaochu,Jeremiah,Attaochu,ROLB,80,2017,Defense,73,86,87
LAC,Chargers,Joshua Perry,Joshua,Perry,ROLB,68,2017,Defense,77,83,90
LAC,Chargers,Chris Landrum,Chris,Landrum,ROLB,57,2017,Defense,74,79,91
LAC,Chargers,Joe Barksdale,Joe,Barksdale,RT,72,2017,Offense,88,60,90
LAC,Chargers,Chris Hairston,Chris,Hairston,RT,71,2017,Offense,87,58,92
LAC,Chargers,Sam Tevi,Sam,Tevi,RT,66,2017,Offense,79,62,89
LAC,Chargers,Jahleel Addae,Jahleel,Addae,SS,83,2017,Defense,62,83,92
LAC,Chargers,Desmond King,Desmond,King,SS,67,2017,Defense,72,86,94
LAC,Chargers,Antonio Gates,Antonio,Gates,TE,87,2017,Offense,63,77,78
LAC,Chargers,Hunter Henry,Hunter,Henry,TE,82,2017,Offense,75,84,89
LAC,Chargers,Jeff Cumberland,Jeff,Cumberland,TE,72,2017,Offense,73,86,88
LAC,Chargers,Asante Cleveland,Asante,Cleveland,TE,67,2017,Offense,75,75,91
LAC,Chargers,Sean McGrath,Sean,McGrath,TE,67,2017,Offense,68,77,90
LAC,Chargers,Mike Windt,Mike,Windt,TE,47,2017,Offense,73,73,88
LAC,Chargers,Keenan Allen,Keenan,Allen,WR,89,2017,Offense,69,89,71
LAC,Chargers,Travis Benjamin,Travis,Benjamin,WR,80,2017,Offense,37,92,82
LAC,Chargers,Tyrell Williams,Tyrell,Williams,WR,80,2017,Offense,67,91,85
LAC,Chargers,Mike Williams,Mike,Williams,WR,79,2017,Offense,75,89,86
LAC,Chargers,Dontrelle Inman,Dontrelle,Inman,WR,76,2017,Offense,54,88,92
LAC,Chargers,Geremy Davis,Geremy,Davis,WR,64,2017,Offense,72,89,83
LAC,Chargers,Artavis Scott,Artavis,Scott,WR,64,2017,Offense,62,88,92
LAC,Chargers,Isaiah Burse,Isaiah,Burse,WR,61,2017,Offense,57,87,93
LAC,Chargers,Jamaal Jones,Jamaal,Jones,WR,61,2017,Offense,63,86,87
LAC,Chargers,Da'Ron Brown,Da'Ron,Brown,WR,57,2017,Offense,65,88,93
LAR,Rams,John Sullivan,John,Sullivan,C,76,2017,Offense,86,57,94
LAR,Rams,Austin Blythe,Austin,Blythe,C,62,2017,Offense,82,60,93
LAR,Rams,Jake Eldrenkamp,Jake,Eldrenkamp,C,61,2017,Offense,81,59,87
LAR,Rams,Trumaine Johnson,Trumaine,Johnson,CB,82,2017,Defense,69,88,87
LAR,Rams,Nickell Robey-Coleman,Nickell,Robey-Coleman,CB,79,2017,Defense,48,89,87
LAR,Rams,E.J. Gaines,E.J.,Gaines,CB,74,2017,Defense,58,89,90
LAR,Rams,Kayvon Webster,Kayvon,Webster,CB,73,2017,Defense,58,90,91
LAR,Rams,Troy Hill,Troy,Hill,CB,66,2017,Defense,65,87,89
LAR,Rams,Mike Jordan,Mike,Jordan,CB,66,2017,Defense,68,85,87
LAR,Rams,Blake Countess,Blake,Countess,CB,65,2017,Defense,70,88,88
LAR,Rams,Marqui Christian,Marqui,Christian,CB,62,2017,Defense,67,88,88
LAR,Rams,Aarion Penton,Aarion,Penton,CB,61,2017,Defense,43,86,87
LAR,Rams,Michael Brockers,Michael,Brockers,DT,81,2017,Defense,87,65,95
LAR,Rams,Mike Purcell,Mike,Purcell,DT,69,2017,Defense,79,66,87
LAR,Rams,Casey Sayles,Casey,Sayles,DT,64,2017,Defense,87,73,89
LAR,Rams,Tanzel Smart,Tanzel,Smart,DT,63,2017,Defense,81,67,88
LAR,Rams,Louis Trinca-Pasat,Louis,Trinca-Pasat,DT,58,2017,Defense,75,74,77
LAR,Rams,Cory Harkey,Cory,Harkey,FB,78,2017,Offense,71,69,93
LAR,Rams,Sam Rogers,Sam,Rogers,FB,68,2017,Offense,73,76,93
LAR,Rams,Lamarcus Joyner,Lamarcus,Joyner,FS,82,2017,Defense,54,88,93
LAR,Rams,John Johnson,John,Johnson,FS,74,2017,Defense,69,85,93
LAR,Rams,Cody Davis,Cody,Davis,FS,65,2017,Defense,55,90,90
LAR,Rams,Todd Gurley II,Todd,Gurley II,HB,85,2017,Offense,70,92,81
LAR,Rams,Lance Dunbar,Lance,Dunbar,HB,77,2017,Offense,54,91,77
LAR,Rams,Malcolm Brown,Malcolm,Brown,HB,65,2017,Offense,71,89,87
LAR,Rams,Justin Davis,Justin,Davis,HB,64,2017,Offense,65,88,88
LAR,Rams,Greg Zuerlein,Greg,Zuerlein,K,79,2017,Special Teams,38,76,95
LAR,Rams,Ethan Westbrooks,Ethan,Westbrooks,LE,72,2017,Defense,82,76,90
LAR,Rams,A.J. Jefferson,A.J.,Jefferson,LE,63,2017,Defense,85,75,87
LAR,Rams,Matt Longacre,Matt,Longacre,LE,63,2017,Defense,75,81,87
LAR,Rams,Rodger Saffold III,Rodger,Saffold III,LG,79,2017,Offense,84,63,84
LAR,Rams,Jamon Brown,Jamon,Brown,LG,69,2017,Offense,87,70,91
LAR,Rams,Connor Barwin,Connor,Barwin,LOLB,78,2017,Defense,80,83,94
LAR,Rams,Josh Forrest,Josh,Forrest,LOLB,63,2017,Defense,65,80,91
LAR,Rams,Nic Grigsby,Nic,Grigsby,LOLB,62,2017,Defense,82,87,91
LAR,Rams,Carlos Thompson,Carlos,Thompson,LOLB,62,2017,Defense,73,80,93
LAR,Rams,Andrew Whitworth,Andrew,Whitworth,LT,89,2017,Offense,94,62,90
LAR,Rams,Pace Murphy,Pace,Murphy,LT,62,2017,Offense,85,67,84
LAR,Rams,Mark Barron,Mark,Barron,MLB,77,2017,Defense,72,86,81
LAR,Rams,Alec Ogletree,Alec,Ogletree,MLB,77,2017,Defense,70,85,87
LAR,Rams,Bryce Hager,Bryce,Hager,MLB,60,2017,Defense,78,85,83
LAR,Rams,Kevin Davis,Kevin,Davis,MLB,59,2017,Defense,71,77,86
LAR,Rams,Johnny Hekker,Johnny,Hekker,P,86,2017,Special Teams,56,70,94
LAR,Rams,Jared Goff,Jared,Goff,QB,73,2017,Offense,64,78,90
LAR,Rams,Sean Mannion,Sean,Mannion,QB,61,2017,Offense,61,68,89
LAR,Rams,Aaron Donald,Aaron,Donald,RE,99,2017,Defense,94,83,95
LAR,Rams,Dominique Easley,Dominique,Easley,RE,78,2017,Defense,83,75,74
LAR,Rams,Morgan Fox,Morgan,Fox,RE,66,2017,Defense,84,76,91
LAR,Rams,Cody Wichmann,Cody,Wichmann,RG,69,2017,Offense,81,73,92
LAR,Rams,Andrew Donnal,Andrew,Donnal,RG,65,2017,Offense,77,62,84
LAR,Rams,Robert Quinn,Robert,Quinn,ROLB,81,2017,Defense,87,83,91
LAR,Rams,Samson Ebukam,Samson,Ebukam,ROLB,67,2017,Defense,83,86,92
LAR,Rams,Ejuan Price,Ejuan,Price,ROLB,66,2017,Defense,77,81,83
LAR,Rams,Cory Littleton,Cory,Littleton,ROLB,62,2017,Defense,70,81,86
LAR,Rams,Rob Havenstein,Rob,Havenstein,RT,77,2017,Offense,84,57,90
LAR,Rams,Darrell Williams,Darrell,Williams,RT,66,2017,Offense,75,57,89
LAR,Rams,Maurice Alexander,Maurice,Alexander,SS,84,2017,Defense,71,91,89
LAR,Rams,Isaiah Johnson,Isaiah,Johnson,SS,60,2017,Defense,71,87,88
LAR,Rams,Gerald Everett,Gerald,Everett,TE,75,2017,Offense,67,85,88
LAR,Rams,Tyler Higbee,Tyler,Higbee,TE,70,2017,Offense,79,80,88
LAR,Rams,Temarrick Hemingway,Temarrick,Hemingway,TE,62,2017,Offense,73,82,89
LAR,Rams,Jake McQuaide,Jake,McQuaide,TE,44,2017,Offense,72,68,88
LAR,Rams,Tavon Austin,Tavon,Austin,WR,81,2017,Offense,49,95,93
LAR,Rams,Robert Woods,Robert,Woods,WR,78,2017,Offense,55,91,94
LAR,Rams,Cooper Kupp,Cooper,Kupp,WR,74,2017,Offense,65,86,89
LAR,Rams,Josh Reynolds,Josh,Reynolds,WR,72,2017,Offense,60,88,87
LAR,Rams,Pharoh Cooper,Pharoh,Cooper,WR,64,2017,Offense,72,87,88
LAR,Rams,Bradley Marquez,Bradley,Marquez,WR,64,2017,Offense,63,88,88
LAR,Rams,Nelson Spruce,Nelson,Spruce,WR,64,2017,Offense,54,86,86
LAR,Rams,Mike Thomas,Mike,Thomas,WR,63,2017,Offense,65,88,90
LAR,Rams,Paul McRoberts,Paul,McRoberts,WR,62,2017,Offense,60,83,87
MIA,Dolphins,Mike Pouncey,Mike,Pouncey,C,77,2017,Offense,88,66,78
MIA,Dolphins,Jake Brendel,Jake,Brendel,C,60,2017,Offense,80,72,90
MIA,Dolphins,Byron Maxwell,Byron,Maxwell,CB,85,2017,Defense,79,89,87
MIA,Dolphins,Tony Lippett,Tony,Lippett,CB,76,2017,Defense,67,87,90
MIA,Dolphins,Xavien Howard,Xavien,Howard,CB,74,2017,Defense,65,91,90
MIA,Dolphins,Bobby McCain,Bobby,McCain,CB,74,2017,Defense,70,89,84
MIA,Dolphins,Cordrea Tankersley,Cordrea,Tankersley,CB,72,2017,Defense,74,92,96
MIA,Dolphins,Jordan Lucas,Jordan,Lucas,CB,63,2017,Defense,69,91,87
MIA,Dolphins,Lafayette Pitts,Lafayette,Pitts,CB,62,2017,Defense,67,90,88
MIA,Dolphins,Ndamukong Suh,Ndamukong,Suh,DT,93,2017,Defense,98,72,93
MIA,Dolphins,Jordan Phillips,Jordan,Phillips,DT,76,2017,Defense,89,67,75
MIA,Dolphins,Davon Godchaux,Davon,Godchaux,DT,65,2017,Defense,85,65,89
MIA,Dolphins,Vincent Taylor,Vincent,Taylor,DT,65,2017,Defense,84,70,92
MIA,Dolphins,Julius Warmsley,Julius,Warmsley,DT,65,2017,Defense,84,73,86
MIA,Dolphins,Nate Allen,Nate,Allen,FS,72,2017,Defense,55,86,81
MIA,Dolphins,Walt Aikens,Walt,Aikens,FS,69,2017,Defense,57,89,93
MIA,Dolphins,Michael Thomas,Michael,Thomas,FS,68,2017,Defense,71,89,90
MIA,Dolphins,Jay Ajayi,Jay,Ajayi,HB,87,2017,Offense,79,88,79
MIA,Dolphins,Damien Williams,Damien,Williams,HB,76,2017,Offense,67,91,89
MIA,Dolphins,Kenyan Drake,Kenyan,Drake,HB,69,2017,Offense,63,91,84
MIA,Dolphins,Storm Johnson,Storm,Johnson,HB,67,2017,Offense,70,86,93
MIA,Dolphins,De'Veon Smith,De'Veon,Smith,HB,65,2017,Offense,79,79,88
MIA,Dolphins,Senorise Perry,Senorise,Perry,HB,62,2017,Offense,67,92,83
MIA,Dolphins,Andrew Franks,Andrew,Franks,K,75,2017,Special Teams,53,70,90
MIA,Dolphins,Cameron Wake,Cameron,Wake,LE,89,2017,Defense,85,78,92
MIA,Dolphins,Andre Branch,Andre,Branch,LE,78,2017,Defense,71,81,89
MIA,Dolphins,Nick Williams,Nick,Williams,LE,68,2017,Defense,43,86,92
MIA,Dolphins,Terrence Fede,Terrence,Fede,LE,67,2017,Defense,76,80,94
MIA,Dolphins,Ted Larsen,Ted,Larsen,LG,69,2017,Offense,79,63,92
MIA,Dolphins,Isaac Asiata,Isaac,Asiata,LG,68,2017,Offense,92,61,95
MIA,Dolphins,Anthony Steen,Anthony,Steen,LG,67,2017,Offense,83,61,86
MIA,Dolphins,Koa Misi,Koa,Misi,LOLB,82,2017,Defense,69,78,88
MIA,Dolphins,Trevor Reilly,Trevor,Reilly,LOLB,67,2017,Defense,78,84,85
MIA,Dolphins,Brandon Watts,Brandon,Watts,LOLB,62,2017,Defense,63,87,87
MIA,Dolphins,Laremy Tunsil,Laremy,Tunsil,LT,78,2017,Offense,88,65,92
MIA,Dolphins,Terry Poole,Terry,Poole,LT,65,2017,Offense,83,69,93
MIA,Dolphins,Avery Young,Avery,Young,LT,59,2017,Offense,75,60,88
MIA,Dolphins,Lawrence Timmons,Lawrence,Timmons,MLB,80,2017,Defense,75,80,92
MIA,Dolphins,Kiko Alonso,Kiko,Alonso,MLB,76,2017,Defense,66,81,82
MIA,Dolphins,Lamin Barrow,Lamin,Barrow,MLB,64,2017,Defense,76,85,93
MIA,Dolphins,Mike Hull,Mike,Hull,MLB,63,2017,Defense,84,85,89
MIA,Dolphins,Matt Darr,Matt,Darr,P,78,2017,Special Teams,46,67,92
MIA,Dolphins,Ryan Tannehill,Ryan,Tannehill,QB,83,2017,Offense,62,83,94
MIA,Dolphins,Matt Moore,Matt,Moore,QB,71,2017,Offense,58,64,90
MIA,Dolphins,David Fales,David,Fales,QB,62,2017,Offense,57,73,92
MIA,Dolphins,Brandon Doughty,Brandon,Doughty,QB,61,2017,Offense,63,65,84
MIA,Dolphins,William Hayes,William,Hayes,RE,83,2017,Defense,85,81,93
MIA,Dolphins,Charles Harris,Charles,Harris,RE,73,2017,Defense,76,82,89
MIA,Dolphins,Lawrence Okoye,Lawrence,Okoye,RE,56,2017,Defense,85,77,90
MIA,Dolphins,Jermon Bushrod,Jermon,Bushrod,RG,72,2017,Offense,87,69,92
MIA,Dolphins,Kraig Urbik,Kraig,Urbik,RG,69,2017,Offense,87,61,95
MIA,Dolphins,Raekwon McMillan,Raekwon,McMillan,ROLB,72,2017,Defense,83,85,90
MIA,Dolphins,Neville Hewitt,Neville,Hewitt,ROLB,70,2017,Defense,67,83,88
MIA,Dolphins,Ja'Wuan James,Ja'Wuan,James,RT,78,2017,Offense,84,61,96
MIA,Dolphins,Sam Young,Sam,Young,RT,70,2017,Offense,83,63,93
MIA,Dolphins,Reshad Jones,Reshad,Jones,SS,91,2017,Defense,75,86,87
MIA,Dolphins,T.J. McDonald Jr,T.J.,McDonald Jr,SS,76,2017,Defense,67,86,84
MIA,Dolphins,A.J. Hendy,A.J.,Hendy,SS,60,2017,Defense,66,86,88
MIA,Dolphins,Anthony Fasano,Anthony,Fasano,TE,83,2017,Offense,76,76,88
MIA,Dolphins,Julius Thomas,Julius,Thomas,TE,81,2017,Offense,69,85,86
MIA,Dolphins,MarQueis Gray,MarQueis,Gray,TE,69,2017,Offense,61,81,91
MIA,Dolphins,Chris Pantale,Chris,Pantale,TE,63,2017,Offense,69,72,88
MIA,Dolphins,Thomas Duarte,Thomas,Duarte,TE,62,2017,Offense,65,83,90
MIA,Dolphins,John Denney,John,Denney,TE,48,2017,Offense,74,67,90
MIA,Dolphins,Jarvis Landry,Jarvis,Landry,WR,88,2017,Offense,66,91,90
MIA,Dolphins,DeVante Parker,DeVante,Parker,WR,81,2017,Offense,69,91,87
MIA,Dolphins,Kenny Stills,Kenny,Stills,WR,80,2017,Offense,51,92,92
MIA,Dolphins,Leonte Carroo,Leonte,Carroo,WR,69,2017,Offense,62,89,88
MIA,Dolphins,Isaiah Ford,Isaiah,Ford,WR,67,2017,Offense,61,88,89
MIA,Dolphins,Jakeem Grant,Jakeem,Grant,WR,67,2017,Offense,62,96,85
MIA,Dolphins,Damore'ea Stringfellow,Damore'ea,Stringfellow,WR,64,2017,Offense,68,85,92
MIA,Dolphins,Rashawn Scott,Rashawn,Scott,WR,63,2017,Offense,66,88,77
MIA,Dolphins,Mitch Mathews,Mitch,Mathews,WR,60,2017,Offense,66,89,91
MIN,Vikings,Pat Elflein,Pat,Elflein,C,73,2017,Offense,88,62,92
MIN,Vikings,Nick Easton,Nick,Easton,C,62,2017,Offense,82,68,91
MIN,Vikings,Xavier Rhodes,Xavier,Rhodes,CB,88,2017,Defense,71,91,88
MIN,Vikings,Terence Newman,Terence,Newman,CB,85,2017,Defense,51,87,89
MIN,Vikings,Trae Waynes,Trae,Waynes,CB,75,2017,Defense,70,94,88
MIN,Vikings,Mackensie Alexander,Mackensie,Alexander,CB,73,2017,Defense,63,90,89
MIN,Vikings,Marcus Sherels,Marcus,Sherels,CB,70,2017,Defense,47,90,88
MIN,Vikings,Jabari Price,Jabari,Price,CB,65,2017,Defense,65,90,85
MIN,Vikings,Linval Joseph,Linval,Joseph,DT,86,2017,Defense,97,68,87
MIN,Vikings,Sharrif Floyd,Sharrif,Floyd,DT,83,2017,Defense,84,75,88
MIN,Vikings,Tom Johnson,Tom,Johnson,DT,71,2017,Defense,80,60,87
MIN,Vikings,Will Sutton,Will,Sutton,DT,70,2017,Defense,82,64,87
MIN,Vikings,Jaleel Johnson,Jaleel,Johnson,DT,69,2017,Defense,79,66,93
MIN,Vikings,Shamar Stephen,Shamar,Stephen,DT,65,2017,Defense,85,64,90
MIN,Vikings,Harrison Smith,Harrison,Smith,FS,93,2017,Defense,73,87,95
MIN,Vikings,Antone Exum Jr,Antone,Exum Jr,FS,71,2017,Defense,62,89,81
MIN,Vikings,Anthony Harris,Anthony,Harris,FS,67,2017,Defense,59,87,86
MIN,Vikings,Latavius Murray,Latavius,Murray,HB,84,2017,Offense,72,92,81
MIN,Vikings,Dalvin Cook,Dalvin,Cook,HB,80,2017,Offense,74,90,86
MIN,Vikings,Jerick McKinnon,Jerick,McKinnon,HB,80,2017,Offense,74,93,85
MIN,Vikings,Bishop Sankey,Bishop,Sankey,HB,72,2017,Offense,72,88,86
MIN,Vikings,Kai Forbath,Kai,Forbath,K,77,2017,Special Teams,44,75,87
MIN,Vikings,Danielle Hunter,Danielle,Hunter,LE,86,2017,Defense,79,87,90
MIN,Vikings,Brian Robison,Brian,Robison,LE,80,2017,Defense,81,79,94
MIN,Vikings,Caleb Kidder,Caleb,Kidder,LE,64,2017,Defense,85,73,84
MIN,Vikings,Sam McCaskill,Sam,McCaskill,LE,63,2017,Defense,68,76,88
MIN,Vikings,Tashawn Bower,Tashawn,Bower,LE,62,2017,Defense,77,79,88
MIN,Vikings,Alex Boone,Alex,Boone,LG,79,2017,Offense,90,64,90
MIN,Vikings,Austin Shepherd,Austin,Shepherd,LG,63,2017,Offense,79,63,92
MIN,Vikings,Zac Kerin,Zac,Kerin,LG,62,2017,Offense,82,62,89
MIN,Vikings,Anthony Barr,Anthony,Barr,LOLB,79,2017,Defense,77,88,85
MIN,Vikings,Eric Wilson,Eric,Wilson,LOLB,61,2017,Defense,74,86,87
MIN,Vikings,Edmond Robinson,Edmond,Robinson,LOLB,56,2017,Defense,72,85,88
MIN,Vikings,Riley Reiff,Riley,Reiff,LT,71,2017,Offense,85,66,93
MIN,Vikings,T.J. Clemmings,T.J.,Clemmings,LT,68,2017,Offense,85,68,92
MIN,Vikings,Rashod Hill,Rashod,Hill,LT,64,2017,Offense,78,62,87
MIN,Vikings,Eric Kendricks,Eric,Kendricks,MLB,80,2017,Defense,74,85,83
MIN,Vikings,Ben Gedeon,Ben,Gedeon,MLB,65,2017,Defense,77,81,96
